VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 8,8,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1780,0.08852,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2056,0.1010,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.00177,0.09741,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2035,0.09459,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1982,0.1004,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.03719,0.09662,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3555,0.09191,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3788,0.1123,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1192,0.1188,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1674,0.09067,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4623,0.1300,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2131,0.1326,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3978,0.07158,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2545,0.1099,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1990,0.1003,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2604,0.1034,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.6155,0.1553,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4006,0.1505,Heterogeneous Compound Symmetry
,_,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.2462,0.02966,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.3080,0.03691,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.1364,0.03621,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2442,0.08326,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1425,0.08331,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,0.001076,0.08299,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3324,0.08469,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1724,0.08993,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.04519,0.09026,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.07688,0.08888,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3424,0.09672,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2129,0.08909,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1780,0.08852,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2056,0.1010,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.00177,0.09741,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2035,0.09459,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1982,0.1004,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.03719,0.09662,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3555,0.09191,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3788,0.1123,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1192,0.1188,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1674,0.09067,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4623,0.1300,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2131,0.1326,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3978,0.07158,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2545,0.1099,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1990,0.1003,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2604,0.1034,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.6155,0.1553,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4006,0.1505,Heterogeneous First Order Autoregressive
,_,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.2462,0.02966,Toeplitz
,_,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.3080,0.03691,Toeplitz
,_,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.1364,0.03621,Toeplitz
WEEK 2,4,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2442,0.08326,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1425,0.08331,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,0.001076,0.08299,Toeplitz
WEEK 4,5,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3324,0.08469,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1724,0.08993,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.04519,0.09026,Toeplitz
WEEK 6,7,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.07688,0.08888,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3424,0.09672,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2129,0.08909,Toeplitz
WEEK 8,8,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1780,0.08852,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2056,0.1010,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.00177,0.09741,Toeplitz
WEEK 12,9,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2035,0.09459,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1982,0.1004,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.03719,0.09662,Toeplitz
WEEK 16,10,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3555,0.09191,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3788,0.1123,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1192,0.1188,Toeplitz
WEEK 20,11,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1674,0.09067,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4623,0.1300,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2131,0.1326,Toeplitz
WEEK 24,12,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3978,0.07158,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2545,0.1099,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1990,0.1003,Toeplitz
WEEK 26,13,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2604,0.1034,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.6155,0.1553,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4006,0.1505,Toeplitz
,_,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.2462,0.02966,Unstructured
,_,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.3080,0.03691,Unstructured
,_,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN,-0.1364,0.03621,Unstructured
WEEK 2,4,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2442,0.08326,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1425,0.08331,Unstructured
WEEK 2,4,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,0.001076,0.08299,Unstructured
WEEK 4,5,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3324,0.08469,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1724,0.08993,Unstructured
WEEK 4,5,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.04519,0.09026,Unstructured
WEEK 6,7,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.07688,0.08888,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3424,0.09672,Unstructured
WEEK 6,7,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2129,0.08909,Unstructured
WEEK 8,8,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1780,0.08852,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2056,0.1010,Unstructured
WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.00177,0.09741,Unstructured
WEEK 12,9,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2035,0.09459,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1982,0.1004,Unstructured
WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.03719,0.09662,Unstructured
WEEK 16,10,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3555,0.09191,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3788,0.1123,Unstructured
WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1192,0.1188,Unstructured
WEEK 20,11,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1674,0.09067,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4623,0.1300,Unstructured
WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2131,0.1326,Unstructured
WEEK 24,12,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3978,0.07158,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2545,0.1099,Unstructured
WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1990,0.1003,Unstructured
WEEK 26,13,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2604,0.1034,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.6155,0.1553,Unstructured
WEEK 26,13,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4006,0.1505,Unstructured
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2897,0.1431,Compound Symmetry
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1940,0.1768,Compound Symmetry
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.7035,0.1743,Compound Symmetry
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0356,0.4003,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4462,0.3994,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1863,0.3998,Compound Symmetry
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.5976,0.4075,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7469,0.4281,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.03127,0.4351,Compound Symmetry
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1745,0.4260,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8667,0.4646,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.6276,0.4290,Compound Symmetry
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3472,0.4264,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9931,0.4781,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4539,0.4700,Compound Symmetry
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3746,0.4556,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3218,0.4821,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0276,0.4664,Compound Symmetry
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4892,0.4434,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3078,0.5390,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8192,0.5737,Compound Symmetry
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8403,0.4409,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6292,0.6191,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9875,0.6385,Compound Symmetry
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2562,0.3473,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8319,0.5286,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9457,0.4826,Compound Symmetry
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4922,0.4999,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.6023,0.7477,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3150,0.7210,Compound Symmetry
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2897,0.1431,First Order Autoregressive
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1940,0.1768,First Order Autoregressive
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.7035,0.1743,First Order Autoregressive
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0356,0.4003,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4462,0.3994,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1863,0.3998,First Order Autoregressive
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.5976,0.4075,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7469,0.4281,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.03127,0.4351,First Order Autoregressive
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1745,0.4260,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8667,0.4646,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.6276,0.4290,First Order Autoregressive
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3472,0.4264,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9931,0.4781,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4539,0.4700,First Order Autoregressive
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3746,0.4556,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3218,0.4821,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0276,0.4664,First Order Autoregressive
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4892,0.4434,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3078,0.5390,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8192,0.5737,First Order Autoregressive
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8403,0.4409,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6292,0.6191,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9875,0.6385,First Order Autoregressive
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2562,0.3473,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8319,0.5286,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9457,0.4826,First Order Autoregressive
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4922,0.4999,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.6023,0.7477,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3150,0.7210,First Order Autoregressive
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2897,0.1431,Heterogeneous Compound Symmetry
