VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 4,5,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3322,0.08441,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1731,0.08850,Unstructured
WEEK 4,5,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.04519,0.09013,Unstructured
WEEK 6,7,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.07126,0.08834,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3505,0.09579,Unstructured
WEEK 6,7,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2152,0.08890,Unstructured
WEEK 8,8,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1740,0.08830,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2235,0.09910,Unstructured
WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,0.000606,0.09724,Unstructured
WEEK 12,9,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2100,0.09422,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1885,0.09977,Unstructured
WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.03977,0.09645,Unstructured
WEEK 16,10,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3594,0.09146,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.3676,0.1099,Unstructured
WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1212,0.1186,Unstructured
WEEK 20,11,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.1599,0.09017,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4793,0.1285,Unstructured
WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2072,0.1322,Unstructured
WEEK 24,12,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4000,0.07118,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2558,0.1096,Unstructured
WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2019,0.09978,Unstructured
WEEK 26,13,Placebo,0,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.2620,0.1025,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.6152,0.1550,Unstructured
WEEK 26,13,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),TRTAN*VISITNUM,-0.4030,0.1490,Unstructured
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,Compound Symmetry
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,Compound Symmetry
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,Compound Symmetry
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4221,0.3978,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1928,0.3999,Compound Symmetry
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6025,0.4073,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7367,0.4263,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.02698,0.4350,Compound Symmetry
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1428,0.4260,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9904,0.4622,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.5868,0.4290,Compound Symmetry
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3674,0.4261,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9621,0.4772,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4261,0.4693,Compound Symmetry
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4203,0.4547,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2775,0.4813,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9827,0.4655,Compound Symmetry
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4975,0.4414,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2893,0.5300,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8114,0.5725,Compound Symmetry
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8470,0.4354,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6286,0.6194,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9844,0.6380,Compound Symmetry
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2741,0.3438,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8320,0.5289,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9322,0.4814,Compound Symmetry
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3901,0.4945,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.5906,0.7480,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3978,0.7188,Compound Symmetry
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,First Order Autoregressive
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,First Order Autoregressive
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,First Order Autoregressive
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4221,0.3978,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1928,0.3999,First Order Autoregressive
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6025,0.4073,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7367,0.4263,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.02698,0.4350,First Order Autoregressive
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1428,0.4260,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9904,0.4622,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.5868,0.4290,First Order Autoregressive
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3674,0.4261,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9621,0.4772,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4261,0.4693,First Order Autoregressive
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4203,0.4547,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2775,0.4813,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9827,0.4655,First Order Autoregressive
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4975,0.4414,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2893,0.5300,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8114,0.5725,First Order Autoregressive
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8470,0.4354,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6286,0.6194,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9844,0.6380,First Order Autoregressive
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2741,0.3438,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8320,0.5289,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9322,0.4814,First Order Autoregressive
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3901,0.4945,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.5906,0.7480,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3978,0.7188,First Order Autoregressive
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4221,0.3978,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1928,0.3999,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6025,0.4073,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7367,0.4263,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.02698,0.4350,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1428,0.4260,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9904,0.4622,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.5868,0.4290,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3674,0.4261,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9621,0.4772,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4261,0.4693,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4203,0.4547,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2775,0.4813,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9827,0.4655,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4975,0.4414,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2893,0.5300,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8114,0.5725,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8470,0.4354,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6286,0.6194,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9844,0.6380,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2741,0.3438,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8320,0.5289,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9322,0.4814,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3901,0.4945,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.5906,0.7480,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3978,0.7188,Heterogeneous Compound Symmetry
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4221,0.3978,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1928,0.3999,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6025,0.4073,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7367,0.4263,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.02698,0.4350,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1428,0.4260,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9904,0.4622,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.5868,0.4290,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3674,0.4261,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9621,0.4772,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4261,0.4693,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4203,0.4547,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2775,0.4813,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9827,0.4655,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4975,0.4414,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2893,0.5300,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8114,0.5725,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8470,0.4354,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6286,0.6194,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9844,0.6380,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2741,0.3438,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8320,0.5289,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9322,0.4814,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3901,0.4945,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.5906,0.7480,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3978,0.7188,Heterogeneous First Order Autoregressive
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,Toeplitz
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,Toeplitz
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,Toeplitz
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4221,0.3978,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.1928,0.3999,Toeplitz
WEEK 4,5,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6025,0.4073,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.7367,0.4263,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,-0.02698,0.4350,Toeplitz
WEEK 6,7,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.1428,0.4260,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9904,0.4622,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.5868,0.4290,Toeplitz
WEEK 8,8,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3674,0.4261,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9621,0.4772,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.4261,0.4693,Toeplitz
WEEK 12,9,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4203,0.4547,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2775,0.4813,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9827,0.4655,Toeplitz
WEEK 16,10,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.4975,0.4414,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2893,0.5300,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8114,0.5725,Toeplitz
WEEK 20,11,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8470,0.4354,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.6286,0.6194,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9844,0.6380,Toeplitz
WEEK 24,12,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.2741,0.3438,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.8320,0.5289,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,0.9322,0.4814,Toeplitz
WEEK 26,13,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3901,0.4945,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,2.5906,0.7480,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.3978,0.7188,Toeplitz
,_,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.2878,0.1429,Unstructured
,_,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,1.1921,0.1766,Unstructured
,_,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN,0.6986,0.1741,Unstructured
WEEK 2,4,Placebo,0,MCV,Ery. Mean Corpuscular Volume (fL),TRTAN*VISITNUM,1.0489,0.3999,Unstructured
