reftrta,reftrtan,VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,lsmeans_difference,pval_interaction,lowerci95,upperci95,covariatestructure
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.00803,0.89543486418008000,-0.1278,0.1118,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.1261,0.04120841786877120,0.005039,0.2472,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01847,0.77054178781962000,-0.1057,0.1427,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06481,0.32172658210688000,-0.06343,0.1931,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.04634,0.46658041538400000,-0.1711,0.07846,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06535,0.33690745489217000,-0.06809,0.1988,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1218,0.07738326261513000,-0.01338,0.2569,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.05642,0.39444077881423000,-0.1863,0.07349,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.08245,0.22777943614874000,-0.05158,0.2165,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1034,0.15121515994242000,-0.03786,0.2447,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02099,0.76108727537580000,-0.1564,0.1144,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.05988,0.40400658786541000,-0.08083,0.2006,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06551,0.37124074978029000,-0.07815,0.2092,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.00563,0.93668523732126000,-0.1446,0.1333,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.04782,0.52520822429745000,-0.1954,0.09977,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1040,0.22479564041799000,-0.2720,0.06399,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05619,0.47738834748230000,-0.09889,0.2113,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01614,0.84469963197620000,-0.1455,0.1777,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.03697,0.70328081315504000,-0.2273,0.1534,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05312,0.52745616712187000,-0.1117,0.2180,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.004260,0.95062344405635000,-0.1307,0.1392,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.03189,0.68364466576435000,-0.1216,0.1854,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02763,0.66918781146057000,-0.1545,0.09920,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1178,0.22724915331293000,-0.3091,0.07349,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.2144,0.05950769213833700,-0.4374,0.008604,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.09658,0.31112137972486000,-0.09039,0.2835,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1181,0.05368276566354920,-0.00187,0.2381,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.00803,0.89543486418008000,-0.1278,0.1118,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.1261,0.04120841786877120,0.005039,0.2472,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01847,0.77054178781962000,-0.1057,0.1427,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06481,0.32172658210688000,-0.06343,0.1931,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.04634,0.46658041538400000,-0.1711,0.07846,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06535,0.33690745489217000,-0.06809,0.1988,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1218,0.07738326261513000,-0.01338,0.2569,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.05642,0.39444077881423000,-0.1863,0.07349,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.08245,0.22777943614874000,-0.05158,0.2165,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1034,0.15121515994242000,-0.03786,0.2447,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02099,0.76108727537580000,-0.1564,0.1144,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.05988,0.40400658786541000,-0.08083,0.2006,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06551,0.37124074978029000,-0.07815,0.2092,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.00563,0.93668523732126000,-0.1446,0.1333,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.04782,0.52520822429745000,-0.1954,0.09977,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1040,0.22479564041799000,-0.2720,0.06399,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05619,0.47738834748230000,-0.09889,0.2113,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01614,0.84469963197620000,-0.1455,0.1777,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.03697,0.70328081315504000,-0.2273,0.1534,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05312,0.52745616712187000,-0.1117,0.2180,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.004260,0.95062344405635000,-0.1307,0.1392,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.03189,0.68364466576435000,-0.1216,0.1854,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02763,0.66918781146057000,-0.1545,0.09920,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1178,0.22724915331293000,-0.3091,0.07349,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.2144,0.05950769213833700,-0.4374,0.008604,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.09658,0.31112137972486000,-0.09039,0.2835,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1181,0.05368276566354920,-0.00187,0.2381,First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.00803,0.89543486418008000,-0.1278,0.1118,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.1261,0.04120841786877120,0.005039,0.2472,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01847,0.77054178781962000,-0.1057,0.1427,First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06481,0.32172658210688000,-0.06343,0.1931,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.04634,0.46658041538400000,-0.1711,0.07846,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06535,0.33690745489217000,-0.06809,0.1988,First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1218,0.07738326261513000,-0.01338,0.2569,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.05642,0.39444077881423000,-0.1863,0.07349,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.08245,0.22777943614874000,-0.05158,0.2165,First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1034,0.15121515994242000,-0.03786,0.2447,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02099,0.76108727537580000,-0.1564,0.1144,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.05988,0.40400658786541000,-0.08083,0.2006,First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06551,0.37124074978029000,-0.07815,0.2092,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.00563,0.93668523732126000,-0.1446,0.1333,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.04782,0.52520822429745000,-0.1954,0.09977,First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1040,0.22479564041799000,-0.2720,0.06399,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05619,0.47738834748230000,-0.09889,0.2113,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01614,0.84469963197620000,-0.1455,0.1777,First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.03697,0.70328081315504000,-0.2273,0.1534,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05312,0.52745616712187000,-0.1117,0.2180,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.004260,0.95062344405635000,-0.1307,0.1392,First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.03189,0.68364466576435000,-0.1216,0.1854,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02763,0.66918781146057000,-0.1545,0.09920,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1178,0.22724915331293000,-0.3091,0.07349,First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.2144,0.05950769213833700,-0.4374,0.008604,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.09658,0.31112137972486000,-0.09039,0.2835,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1181,0.05368276566354920,-0.00187,0.2381,Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.00803,0.89543486418008000,-0.1278,0.1118,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.1261,0.04120841786877120,0.005039,0.2472,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01847,0.77054178781962000,-0.1057,0.1427,Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06481,0.32172658210688000,-0.06343,0.1931,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.04634,0.46658041538400000,-0.1711,0.07846,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06535,0.33690745489217000,-0.06809,0.1988,Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1218,0.07738326261513000,-0.01338,0.2569,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.05642,0.39444077881423000,-0.1863,0.07349,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.08245,0.22777943614874000,-0.05158,0.2165,Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.1034,0.15121515994242000,-0.03786,0.2447,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02099,0.76108727537580000,-0.1564,0.1144,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.05988,0.40400658786541000,-0.08083,0.2006,Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.06551,0.37124074978029000,-0.07815,0.2092,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.00563,0.93668523732126000,-0.1446,0.1333,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.04782,0.52520822429745000,-0.1954,0.09977,Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1040,0.22479564041799000,-0.2720,0.06399,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05619,0.47738834748230000,-0.09889,0.2113,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.01614,0.84469963197620000,-0.1455,0.1777,Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.03697,0.70328081315504000,-0.2273,0.1534,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.05312,0.52745616712187000,-0.1117,0.2180,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.004260,0.95062344405635000,-0.1307,0.1392,Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),0.03189,0.68364466576435000,-0.1216,0.1854,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),-0.02763,0.66918781146057000,-0.1545,0.09920,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.1178,0.22724915331293000,-0.3091,0.07349,Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),-0.2144,0.05950769213833700,-0.4374,0.008604,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),0.09658,0.31112137972486000,-0.09039,0.2835,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01884,0.76144009848309000,-0.1405,0.1028,Unstructured
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.02058,0.74346325980664000,-0.1439,0.1027,Unstructured
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),0.001740,0.97808617576383000,-0.1225,0.1260,Unstructured
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01582,0.80555571230527000,-0.1418,0.1102,Unstructured
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.06871,0.30078651396610000,-0.1989,0.06149,Unstructured
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),0.05290,0.41569065235518000,-0.07454,0.1803,Unstructured
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1046,0.12977576475878000,-0.2400,0.03076,Unstructured
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.09023,0.19493077155359000,-0.2267,0.04626,Unstructured
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.01439,0.82974851954143000,-0.1456,0.1168,Unstructured
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1188,0.08678080551559000,-0.2547,0.01717,Unstructured
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.09959,0.17454389810374000,-0.2434,0.04421,Unstructured
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.01920,0.78550131693439000,-0.1575,0.1191,Unstructured
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08547,0.23996015095347000,-0.2281,0.05714,Unstructured
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08373,0.26428350662626000,-0.2308,0.06333,Unstructured
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.00174,0.98109591819911000,-0.1459,0.1424,Unstructured
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1605,0.03539366990253470,-0.3101,-0.01099,Unstructured
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.06944,0.43180515383024000,-0.2427,0.1038,Unstructured
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.09111,0.26544483071305000,-0.2515,0.06931,Unstructured
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08716,0.30378895856856000,-0.2533,0.07903,Unstructured
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),0.01744,0.86531463547647000,-0.1842,0.2191,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.1046,0.22790992283923000,-0.2747,0.06549,Unstructured
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01436,0.83719973286337000,-0.1515,0.1227,Unstructured
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.00964,0.90489711121604000,-0.1679,0.1486,Unstructured
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.00472,0.94490261394331000,-0.1387,0.1293,Unstructured
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1412,0.15399052298736000,-0.3354,0.05299,Unstructured
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),0.07466,0.52596587258693000,-0.1562,0.3055,Unstructured
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.2159,0.03212009682478640,-0.4133,-0.01845,Unstructured
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01884,0.76144009848309000,-0.1405,0.1028,Toeplitz
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.02058,0.74346325980664000,-0.1439,0.1027,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),0.001740,0.97808617576383000,-0.1225,0.1260,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01582,0.80555571230527000,-0.1418,0.1102,Toeplitz
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.06871,0.30078651396610000,-0.1989,0.06149,Toeplitz
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),0.05290,0.41569065235518000,-0.07454,0.1803,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1046,0.12977576475878000,-0.2400,0.03076,Toeplitz
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.09023,0.19493077155359000,-0.2267,0.04626,Toeplitz
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.01439,0.82974851954143000,-0.1456,0.1168,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1188,0.08678080551559000,-0.2547,0.01717,Toeplitz
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.09959,0.17454389810374000,-0.2434,0.04421,Toeplitz
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.01920,0.78550131693439000,-0.1575,0.1191,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08547,0.23996015095347000,-0.2281,0.05714,Toeplitz
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08373,0.26428350662626000,-0.2308,0.06333,Toeplitz
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.00174,0.98109591819911000,-0.1459,0.1424,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1605,0.03539366990253470,-0.3101,-0.01099,Toeplitz
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.06944,0.43180515383024000,-0.2427,0.1038,Toeplitz
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.09111,0.26544483071305000,-0.2515,0.06931,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.08716,0.30378895856856000,-0.2533,0.07903,Toeplitz
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),0.01744,0.86531463547647000,-0.1842,0.2191,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.1046,0.22790992283923000,-0.2747,0.06549,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01436,0.83719973286337000,-0.1515,0.1227,Toeplitz
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.00964,0.90489711121604000,-0.1679,0.1486,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.00472,0.94490261394331000,-0.1387,0.1293,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.1412,0.15399052298736000,-0.3354,0.05299,Toeplitz
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),0.07466,0.52596587258693000,-0.1562,0.3055,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),-0.2159,0.03212009682478640,-0.4133,-0.01845,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),-0.01884,0.76144009848309000,-0.1405,0.1028,Heterogeneous First Order Autoregressive
